Python path: /home/lekia.p/miniforge3/envs/pynta_fairchem38/bin/python
Conda environment: pynta_fairchem38
ASE version: 3.23.0
2025-07-09 10:57:41,221 INFO Hostname/IP lookup (this will take a few seconds)
2025-07-09 10:57:41,222 INFO Launching Rocket
2025-07-09 10:57:43,772 INFO RUNNING fw_id: 12 in directory: /work/westgroup/lekia.p/pynta/Fe/block_2025-07-09-11-18-07-205805/launcher_2025-07-09-14-57-30-484582
2025-07-09 10:57:43,809 INFO Task started: {{pynta.tasks.MolecularAdsorbateEstimate}}.
initial geometries
4
------------------------------------------------------------
  cycle        total energy    energy error   density error
------------------------------------------------------------
      1     -76.67119473472  -7.6743320E+01   1.2360493E+00
     17      339.9014405116  -7.6156020E+01   2.2583635E+00
     18      307.5811013279  -3.2320339E+01   2.1862913E+00
     19      324.0062886797   1.6425187E+01   2.2401225E+00
     20      310.7736192705  -1.3232669E+01   2.2052245E+00
     21      321.6445266743   1.0870907E+01   2.2146735E+00
     22      364.4912738250   4.2846747E+01   2.3156555E+00
     23      394.9406410101   3.0449367E+01   2.4004648E+00
     24      384.5184044886  -1.0422237E+01   2.3741133E+00
     25      322.1173844910  -6.2401020E+01   2.2130234E+00
     26      309.4090582792  -1.2708326E+01   2.1785880E+00
     27      246.0428006454  -6.3366258E+01   2.0429467E+00
     28      233.2781039296  -1.2764697E+01   1.9984891E+00
     29      236.0960294815   2.8179256E+00   2.0083350E+00
     30      213.4079079437  -2.2688122E+01   1.9369242E+00
     31      276.2882040077   6.2880296E+01   2.0957957E+00
     32      329.6749709745   5.3386767E+01   2.2796410E+00
     33      335.0192503572   5.3442794E+00   2.2944172E+00
     34      326.6972875258  -8.3219628E+00   2.2738907E+00
     35      340.5029521789   1.3805665E+01   2.3049188E+00
     36      327.6524819889  -1.2850470E+01   2.3123697E+00
     37      315.3551491919  -1.2297333E+01   2.2969592E+00
     38      209.6348152403  -1.0572033E+02   2.1237152E+00
     39      213.4333833404   3.7985681E+00   2.1153240E+00
     40      206.9036257404  -6.5297576E+00   2.1044726E+00
     41      191.6199329182  -1.5283693E+01   2.0819518E+00
     42      186.0590903548  -5.5608426E+00   2.0758431E+00
     43      185.1838136908  -8.7527666E-01   2.0721401E+00
     44      194.8583999398   9.6745862E+00   2.0757960E+00
     45      163.0853104546  -3.1773089E+01   2.0311688E+00
     46      163.0346043855  -5.0706069E-02   2.0265949E+00
     47      146.9231391356  -1.6111465E+01   2.0009434E+00
     48      171.6072733787   2.4684134E+01   2.0628481E+00
     49      51.69843901929  -1.1990883E+02   1.7173576E+00
     50      4.429215096724  -4.7269224E+01   1.5310769E+00
     51      48.59826836930   4.4169053E+01   1.5162412E+00
     52      64.66365026459   1.6065382E+01   1.5955464E+00
     53      53.81810112216  -1.0845549E+01   1.5404522E+00
     54      35.00373850242  -1.8814363E+01   1.4626959E+00
     55     -3.127929638104  -3.8131668E+01   1.2484261E+00
     56      17.03460306810   2.0162533E+01   1.3506674E+00
     57      51.75041679612   3.4715814E+01   1.4893267E+00
     58      21.47604153075  -3.0274375E+01   1.3412345E+00
     59      34.42605363079   1.2950012E+01   1.3556163E+00
     60     -44.99726070161  -7.9423314E+01   9.4330327E-01
     61     -25.63070232872   1.9366558E+01   1.0731896E+00
     62     -29.60599872309  -3.9752964E+00   1.0104337E+00
     63     -40.32096379785  -1.0714965E+01   9.2236660E-01
     64     -31.09950266612   9.2214611E+00   9.6847914E-01
     65     -8.057582625630   2.3041920E+01   1.2335124E+00
     66     -57.90673715031  -4.9849155E+01   8.2248417E-01
     67    -0.4172892292815   5.7489448E+01   1.1208692E+00
     68     -3.203145036306  -2.7858558E+00   1.1020441E+00
     69     -52.75060558376  -4.9547461E+01   8.2577420E-01
     70     -49.13138557363   3.6192200E+00   8.4532194E-01
     71     -59.48566606551  -1.0354280E+01   7.5797884E-01
     72     -62.23116617259  -2.7455001E+00   7.4263349E-01
     73     -66.52126237156  -4.2900962E+00   6.7673573E-01
     74     -61.11027608789   5.4109863E+00   6.8592539E-01
     75     -44.81155116605   1.6298725E+01   8.2554568E-01
     76     -63.51277658911  -1.8701225E+01   6.4339867E-01
     77     -64.45829226020  -9.4551567E-01   6.9161605E-01
     78     -35.16079394641   2.9297498E+01   8.3100967E-01
     79     -52.91618957174  -1.7755396E+01   6.9405616E-01
     80     -50.28561902715   2.6305705E+00   6.8973508E-01
     81     -72.23204552211  -2.1946426E+01   4.5318324E-01
     82     -76.08295429472  -3.8509088E+00   4.2110309E-01
     83     -75.81999028167   2.6296401E-01   4.2864335E-01
     84     -74.96541519552   8.5457509E-01   4.4292724E-01
     85     -57.02152341527   1.7943892E+01   6.8281545E-01
     86     -73.78465828877  -1.6763135E+01   4.4952481E-01
     87     -72.99921185397   7.8544643E-01   4.7200152E-01
     88     -57.00115192925   1.5998060E+01   6.4987789E-01
     89     -78.07068497683  -2.1069533E+01   3.1747459E-01
     90     -75.51014884505   2.5605361E+00   3.3966589E-01
     91     -79.25800455515  -3.7478557E+00   2.6010913E-01
     92     -75.99922154820   3.2587830E+00   3.3245365E-01
     93     -69.69462089552   6.3046007E+00   4.3608351E-01
     94     -80.31519557967  -1.0620575E+01   1.7164967E-01
     95     -81.43590360143  -1.1207080E+00   1.1845727E-01
     96     -81.29952576431   1.3637784E-01   1.3304923E-01
     97     -81.47787995039  -1.7835419E-01   1.0995608E-01
     98     -81.65127690631  -1.7339696E-01   8.7692409E-02
     99     -81.36290424283   2.8837266E-01   1.1236019E-01
    100     -81.76779320269  -4.0488896E-01   6.0871769E-02
    101     -81.15991276282   6.0788044E-01   1.1772894E-01
    102     -80.95439037873   2.0552238E-01   1.2975557E-01
    103     -81.36461374964  -4.1022337E-01   9.8088838E-02
    104     -81.79069124749  -4.2607750E-01   4.9479671E-02
    105     -81.91704568619  -1.2635444E-01   1.7450498E-02
    106     -81.89407973977   2.2965946E-02   2.3348903E-02
    107     -81.90917581338  -1.5096074E-02   1.7478155E-02
    108     -81.92437803502  -1.5202222E-02   8.7785649E-03
    109     -81.92674508945  -2.3670544E-03   6.3355576E-03
    110     -81.92700839333  -2.6330388E-04   5.4867895E-03
    111     -81.92748032897  -4.7193565E-04   4.1875339E-03
    112     -81.92772833159  -2.4800262E-04   3.0753840E-03
    113     -81.92782969318  -1.0136159E-04   2.4797867E-03
    114     -81.92779757450   3.2118677E-05   2.3750161E-03
    115     -81.92795845279  -1.6087829E-04   1.6067928E-03
    116     -81.92801269121  -5.4238423E-05   1.0071847E-03
    117     -81.92797398055   3.8710668E-05   1.2184099E-03
    118     -81.92800734623  -3.3365683E-05   1.0110727E-03
    119     -81.92803957066  -3.2224434E-05   7.2453739E-04
    120     -81.92805602231  -1.6451652E-05   4.7444941E-04
    121     -81.92806264639  -6.6240761E-06   3.1885578E-04
    122     -81.92806362972  -9.8333264E-07   2.5450076E-04
    123     -81.92806432948  -6.9975469E-07   2.1396044E-04
    124     -81.92806547215  -1.1426754E-06   1.1433470E-04
    125     -81.92806577275  -3.0059883E-07   5.8732200E-05
    126     -81.92806577113   1.6244002E-09   6.3531650E-05
    127     -81.92806587903  -1.0790639E-07   2.7635532E-05
    128     -81.92806589001  -1.0974034E-08   2.4913827E-05
    129     -81.92806591696  -2.6955007E-08   1.0950788E-05
------------------------------------------------------------

 total:                                  13.271 sec
3
{'bond-orders': array([[0.00000000e+00, 3.81468991e-01, 3.83386771e-01, 7.12098429e-01,
        2.10435608e-01, 7.03030411e-01, 7.01181910e-01, 7.01637065e-01,
        2.16187985e-01, 2.42035377e-01, 8.51727751e-02, 8.50246418e-02,
        7.76606033e-02, 2.51792282e-01, 8.22169090e-02, 5.39612929e-01,
        5.32995093e-01, 9.37614711e-02, 1.99341845e-01, 1.06860492e-01,
        1.01016941e-01, 6.86411558e-02, 2.63818536e-02, 6.71224969e-02,
        6.40719611e-02, 7.47507779e-02, 2.98526609e-02, 4.69002346e-03],
       [3.81468991e-01, 0.00000000e+00, 3.83443921e-01, 7.13035308e-01,
        7.04736509e-01, 2.11294659e-01, 2.17440707e-01, 7.01257076e-01,
        7.01123152e-01, 8.44603172e-02, 2.41466247e-01, 8.46740039e-02,
        7.69403803e-02, 8.19824859e-02, 2.51538790e-01, 9.37339789e-02,
        5.34175266e-01, 5.40226605e-01, 1.06196432e-01, 2.00396030e-01,
        1.01013492e-01, 6.74805038e-02, 6.70889951e-02, 2.62869940e-02,
        2.92866733e-02, 7.49429546e-02, 6.38766113e-02, 4.88852665e-03],
       [3.83386771e-01, 3.83443921e-01, 0.00000000e+00, 2.17453917e-01,
        7.05465250e-01, 7.06459064e-01, 7.02019299e-01, 2.09234872e-01,
        7.02524063e-01, 8.25958460e-02, 8.31505839e-02, 2.39662633e-01,
        2.33133306e-01, 8.34134050e-02, 8.32066035e-02, 5.42494949e-01,
        9.38228902e-02, 5.42352554e-01, 1.03485810e-01, 1.03108716e-01,
        2.02242580e-01, 3.13249878e-02, 6.23532145e-02, 6.11132920e-02,
        7.01560914e-02, 3.20491154e-02, 7.00320329e-02, 2.06334874e-03],
       [7.12098429e-01, 7.13035308e-01, 2.17453917e-01, 0.00000000e+00,
        3.75773109e-01, 3.75261483e-01, 7.13869810e-01, 2.18586549e-01,
        7.12849708e-01, 5.33008001e-01, 5.34122604e-01, 8.05285103e-02,
        2.55260241e-01, 8.18046514e-02, 8.13202750e-02, 8.03656537e-02,
        2.55399848e-01, 8.07909883e-02, 6.08464629e-02, 6.03314907e-02,
        3.39956970e-02, 1.99244261e-01, 1.02442508e-01, 1.01260190e-01,
        5.93630227e-02, 3.64879163e-02, 5.98871205e-02, 7.10104493e-03],
       [2.10435608e-01, 7.04736509e-01, 7.05465250e-01, 3.75773109e-01,
        0.00000000e+00, 3.84521574e-01, 7.04500510e-01, 7.07332442e-01,
        2.10973125e-01, 8.85828002e-02, 5.48297857e-01, 5.39324132e-01,
        8.67446998e-02, 2.46283455e-01, 8.17485383e-02, 8.24014707e-02,
        8.62671956e-02, 2.46088329e-01, 2.48958938e-02, 6.55733298e-02,
        6.87373001e-02, 9.52319898e-02, 1.92635206e-01, 1.10689668e-01,
        6.57828485e-02, 6.93365507e-02, 2.46160214e-02, 1.32782588e-03],
       [7.03030411e-01, 2.11294659e-01, 7.06459064e-01, 3.75261483e-01,
        3.84521574e-01, 0.00000000e+00, 2.12083216e-01, 7.08884343e-01,
        7.02847633e-01, 5.49256375e-01, 8.43107527e-02, 5.38606427e-01,
        8.82921202e-02, 8.18182400e-02, 2.45025622e-01, 2.44888468e-01,
        8.72251361e-02, 8.26858746e-02, 6.68664636e-02, 2.48924169e-02,
        6.83220010e-02, 9.46748920e-02, 1.10526594e-01, 1.84689738e-01,
        2.46910987e-02, 6.88819464e-02, 6.74232141e-02, 1.34394866e-03],
       [7.01181910e-01, 2.17440707e-01, 7.02019299e-01, 7.13869810e-01,
        7.04500510e-01, 2.12083216e-01, 0.00000000e+00, 3.82405601e-01,
        3.81906000e-01, 8.47865476e-02, 2.41571440e-01, 8.49523859e-02,
        5.33969925e-01, 5.41673284e-01, 9.26660675e-02, 2.51563817e-01,
        7.65867259e-02, 8.21442938e-02, 6.36823429e-02, 2.88075527e-02,
        7.46426958e-02, 6.68641325e-02, 6.81175693e-02, 2.62208369e-02,
        1.96982785e-01, 1.00409070e-01, 1.07656057e-01, 4.96531744e-03],
       [7.01637065e-01, 7.01257076e-01, 2.09234872e-01, 2.18586549e-01,
        7.07332442e-01, 7.08884343e-01, 3.82405601e-01, 0.00000000e+00,
        3.82215844e-01, 8.37193656e-02, 8.46665785e-02, 2.39247539e-01,
        9.07054507e-02, 5.42594745e-01, 5.42803313e-01, 8.33491628e-02,
        2.34998930e-01, 8.36218209e-02, 7.04107771e-02, 7.06172875e-02,
        3.22927709e-02, 3.19173762e-02, 6.21614228e-02, 6.09529913e-02,
        1.02145431e-01, 1.95197349e-01, 1.02630655e-01, 1.96443352e-03],
       [2.16187985e-01, 7.01123152e-01, 7.02524063e-01, 7.12849708e-01,
        2.10973125e-01, 7.02847633e-01, 3.81906000e-01, 3.82215844e-01,
        0.00000000e+00, 2.42040393e-01, 8.55492849e-02, 8.53502702e-02,
        5.32773459e-01, 9.26338687e-02, 5.41143090e-01, 8.24063568e-02,
        7.72296847e-02, 2.51756224e-01, 2.93135462e-02, 6.38013375e-02,
        7.44274869e-02, 6.81347857e-02, 2.63019993e-02, 6.84287334e-02,
        1.08428649e-01, 1.00489636e-01, 1.95964028e-01, 4.74779057e-03],
       [2.42035377e-01, 8.44603172e-02, 8.25958460e-02, 5.33008001e-01,
        8.85828002e-02, 5.49256375e-01, 8.47865476e-02, 8.37193656e-02,
        2.42040393e-01, 0.00000000e+00, 2.58032946e-01, 2.17036146e-01,
        3.05932938e-01, 6.89996207e-02, 3.10727598e-01, 3.10315245e-01,
        3.04873050e-01, 6.70182614e-02, 2.50003162e-01, 1.15481220e-01,
        1.13778091e-01, 6.82116105e-01, 1.30574316e-01, 7.14565293e-01,
        1.16239972e-01, 1.16242262e-01, 2.49754812e-01, 5.39854482e-03],
       [8.51727751e-02, 2.41466247e-01, 8.31505839e-02, 5.34122604e-01,
        5.48297857e-01, 8.43107527e-02, 2.41571440e-01, 8.46665785e-02,
        8.55492849e-02, 2.58032946e-01, 0.00000000e+00, 2.15820153e-01,
        3.05133946e-01, 3.09459920e-01, 7.03982424e-02, 6.80787486e-02,
        3.03508016e-01, 3.08724827e-01, 1.15044508e-01, 2.49516261e-01,
        1.14990135e-01, 6.79957067e-01, 7.17286622e-01, 1.22976322e-01,
        2.49376445e-01, 1.18244438e-01, 1.16015320e-01, 5.75249650e-03],
       [8.50246418e-02, 8.46740039e-02, 2.39662633e-01, 8.05285103e-02,
        5.39324132e-01, 5.38606427e-01, 8.49523859e-02, 2.39247539e-01,
        8.53502702e-02, 2.17036146e-01, 2.15820153e-01, 0.00000000e+00,
        9.11814187e-02, 3.16601838e-01, 3.17024114e-01, 3.17934878e-01,
        8.58251064e-02, 3.17437314e-01, 1.16054184e-01, 1.16404964e-01,
        2.61994976e-01, 1.11192128e-01, 6.71703449e-01, 6.70742377e-01,
        1.17487584e-01, 2.59997178e-01, 1.17141487e-01, 3.78043221e-03],
       [7.76606033e-02, 7.69403803e-02, 2.33133306e-01, 2.55260241e-01,
        8.67446998e-02, 8.82921202e-02, 5.33969925e-01, 9.07054507e-02,
        5.32773459e-01, 3.05932938e-01, 3.05133946e-01, 9.11814187e-02,
        0.00000000e+00, 2.21901841e-01, 2.20698582e-01, 2.99648204e-01,
        5.67715190e-02, 3.00108940e-01, 1.14920359e-01, 1.15328882e-01,
        2.92339558e-01, 2.61990299e-01, 1.15764235e-01, 1.18396176e-01,
        6.83774054e-01, 1.54607360e-01, 6.83204301e-01, 7.02754568e-03],
       [2.51792282e-01, 8.19824859e-02, 8.34134050e-02, 8.18046514e-02,
        2.46283455e-01, 8.18182400e-02, 5.41673284e-01, 5.42594745e-01,
        9.26338687e-02, 6.89996207e-02, 3.09459920e-01, 3.16601838e-01,
        2.21901841e-01, 0.00000000e+00, 2.31244786e-01, 3.10951735e-01,
        3.03498910e-01, 6.63123022e-02, 2.59041309e-01, 1.07257140e-01,
        1.11196037e-01, 1.19856965e-01, 2.61396429e-01, 1.14286293e-01,
        6.97364703e-01, 6.84590705e-01, 1.50950199e-01, 1.45281259e-03],
       [8.22169090e-02, 2.51538790e-01, 8.32066035e-02, 8.13202750e-02,
        8.17485383e-02, 2.45025622e-01, 9.26660675e-02, 5.42803313e-01,
        5.41143090e-01, 3.10727598e-01, 7.03982424e-02, 3.17024114e-01,
        2.20698582e-01, 2.31244786e-01, 0.00000000e+00, 6.66820337e-02,
        3.03059896e-01, 3.10989497e-01, 1.07556182e-01, 2.59885726e-01,
        1.12882292e-01, 1.21441045e-01, 1.14072164e-01, 2.60436999e-01,
        1.50518576e-01, 6.83838497e-01, 6.96846722e-01, 1.46994151e-03],
       [5.39612929e-01, 9.37339789e-02, 5.42494949e-01, 8.03656537e-02,
        8.24014707e-02, 2.44888468e-01, 2.51563817e-01, 8.33491628e-02,
        8.24063568e-02, 3.10315245e-01, 6.80787486e-02, 3.17934878e-01,
        2.99648204e-01, 3.10951735e-01, 6.66820337e-02, 0.00000000e+00,
        2.22242210e-01, 2.29954092e-01, 6.95740707e-01, 1.52953724e-01,
        6.86334653e-01, 1.20631166e-01, 1.14206967e-01, 2.62152725e-01,
        2.59613981e-01, 1.13331738e-01, 1.08062854e-01, 1.82669498e-03],
       [5.32995093e-01, 5.34175266e-01, 9.38228902e-02, 2.55399848e-01,
        8.62671956e-02, 8.72251361e-02, 7.65867259e-02, 2.34998930e-01,
        7.72296847e-02, 3.04873050e-01, 3.03508016e-01, 8.58251064e-02,
        5.67715190e-02, 3.03498910e-01, 3.03059896e-01, 2.22242210e-01,
        0.00000000e+00, 2.23380510e-01, 6.85852025e-01, 6.86555639e-01,
        1.60716176e-01, 2.58254318e-01, 1.14371885e-01, 1.16184656e-01,
        1.15155143e-01, 2.96954321e-01, 1.14750524e-01, 7.15566776e-03],
       [9.37614711e-02, 5.40226605e-01, 5.42352554e-01, 8.07909883e-02,
        2.46088329e-01, 8.26858746e-02, 8.21442938e-02, 8.36218209e-02,
        2.51756224e-01, 6.70182614e-02, 3.08724827e-01, 3.17437314e-01,
        3.00108940e-01, 6.63123022e-02, 3.10989497e-01, 2.29954092e-01,
        2.23380510e-01, 0.00000000e+00, 1.53237485e-01, 6.96347746e-01,
        6.86953828e-01, 1.19118861e-01, 2.62755804e-01, 1.14627244e-01,
        1.07780292e-01, 1.11640875e-01, 2.58749154e-01, 1.77942819e-03],
       [1.99341845e-01, 1.06196432e-01, 1.03485810e-01, 6.08464629e-02,
        2.48958938e-02, 6.68664636e-02, 6.36823429e-02, 7.04107771e-02,
        2.93135462e-02, 2.50003162e-01, 1.15044508e-01, 1.16054184e-01,
        1.14920359e-01, 2.59041309e-01, 1.07556182e-01, 6.95740707e-01,
        6.85852025e-01, 1.53237485e-01, 0.00000000e+00, 3.78597476e-01,
        3.50511130e-01, 6.48782376e-01, 1.50774907e-01, 6.25602381e-01,
        6.44138583e-01, 6.23497468e-01, 1.38043743e-01, 1.10856939e-02],
       [1.06860492e-01, 2.00396030e-01, 1.03108716e-01, 6.03314907e-02,
        6.55733298e-02, 2.48924169e-02, 2.88075527e-02, 7.06172875e-02,
        6.38013375e-02, 1.15481220e-01, 2.49516261e-01, 1.16404964e-01,
        1.15328882e-01, 1.07257140e-01, 2.59885726e-01, 1.52953724e-01,
        6.86555639e-01, 6.96347746e-01, 3.78597476e-01, 0.00000000e+00,
        3.50388134e-01, 6.48804331e-01, 6.22637690e-01, 1.54364141e-01,
        1.39152386e-01, 6.24192579e-01, 6.43916379e-01, 9.37584519e-03],
       [1.01016941e-01, 1.01013492e-01, 2.02242580e-01, 3.39956970e-02,
        6.87373001e-02, 6.83220010e-02, 7.46426958e-02, 3.22927709e-02,
        7.44274869e-02, 1.13778091e-01, 1.14990135e-01, 2.61994976e-01,
        2.92339558e-01, 1.11196037e-01, 1.12882292e-01, 6.86334653e-01,
        1.60716176e-01, 6.86953828e-01, 3.50511130e-01, 3.50388134e-01,
        0.00000000e+00, 1.46482759e-01, 5.57840395e-01, 5.59061439e-01,
        6.24653389e-01, 1.05261383e-01, 6.23946514e-01, 1.48998308e-01],
       [6.86411558e-02, 6.74805038e-02, 3.13249878e-02, 1.99244261e-01,
        9.52319898e-02, 9.46748920e-02, 6.68641325e-02, 3.19173762e-02,
        6.81347857e-02, 6.82116105e-01, 6.79957067e-01, 1.11192128e-01,
        2.61990299e-01, 1.19856965e-01, 1.21441045e-01, 1.20631166e-01,
        2.58254318e-01, 1.19118861e-01, 6.48782376e-01, 6.48804331e-01,
        1.46482759e-01, 0.00000000e+00, 3.15415290e-01, 3.10169997e-01,
        6.49629963e-01, 1.55402261e-01, 6.49300129e-01, 2.62299623e-04],
       [2.63818536e-02, 6.70889951e-02, 6.23532145e-02, 1.02442508e-01,
        1.92635206e-01, 1.10526594e-01, 6.81175693e-02, 6.21614228e-02,
        2.63019993e-02, 1.30574316e-01, 7.17286622e-01, 6.71703449e-01,
        1.15764235e-01, 2.61396429e-01, 1.14072164e-01, 1.14206967e-01,
        1.14371885e-01, 2.62755804e-01, 1.50774907e-01, 6.22637690e-01,
        5.57840395e-01, 3.15415290e-01, 0.00000000e+00, 3.51922615e-01,
        6.21860208e-01, 5.50365303e-01, 1.52630028e-01, 2.60721073e-01],
       [6.71224969e-02, 2.62869940e-02, 6.11132920e-02, 1.01260190e-01,
        1.10689668e-01, 1.84689738e-01, 2.62208369e-02, 6.09529913e-02,
        6.84287334e-02, 7.14565293e-01, 1.22976322e-01, 6.70742377e-01,
        1.18396176e-01, 1.14286293e-01, 2.60436999e-01, 2.62152725e-01,
        1.16184656e-01, 1.14627244e-01, 6.25602381e-01, 1.54364141e-01,
        5.59061439e-01, 3.10169997e-01, 3.51922615e-01, 0.00000000e+00,
        1.57033215e-01, 5.51638368e-01, 6.24802784e-01, 2.83474708e-01],
       [6.40719611e-02, 2.92866733e-02, 7.01560914e-02, 5.93630227e-02,
        6.57828485e-02, 2.46910987e-02, 1.96982785e-01, 1.02145431e-01,
        1.08428649e-01, 1.16239972e-01, 2.49376445e-01, 1.17487584e-01,
        6.83774054e-01, 6.97364703e-01, 1.50518576e-01, 2.59613981e-01,
        1.15155143e-01, 1.07780292e-01, 6.44138583e-01, 1.39152386e-01,
        6.24653389e-01, 6.49629963e-01, 6.21860208e-01, 1.57033215e-01,
        0.00000000e+00, 3.43461353e-01, 3.82853201e-01, 1.06196418e-02],
       [7.47507779e-02, 7.49429546e-02, 3.20491154e-02, 3.64879163e-02,
        6.93365507e-02, 6.88819464e-02, 1.00409070e-01, 1.95197349e-01,
        1.00489636e-01, 1.16242262e-01, 1.18244438e-01, 2.59997178e-01,
        1.54607360e-01, 6.84590705e-01, 6.83838497e-01, 1.13331738e-01,
        2.96954321e-01, 1.11640875e-01, 6.23497468e-01, 6.24192579e-01,
        1.05261383e-01, 1.55402261e-01, 5.50365303e-01, 5.51638368e-01,
        3.43461353e-01, 0.00000000e+00, 3.43649737e-01, 1.70491054e-01],
       [2.98526609e-02, 6.38766113e-02, 7.00320329e-02, 5.98871205e-02,
        2.46160214e-02, 6.74232141e-02, 1.07656057e-01, 1.02630655e-01,
        1.95964028e-01, 2.49754812e-01, 1.16015320e-01, 1.17141487e-01,
        6.83204301e-01, 1.50950199e-01, 6.96846722e-01, 1.08062854e-01,
        1.14750524e-01, 2.58749154e-01, 1.38043743e-01, 6.43916379e-01,
        6.23946514e-01, 6.49300129e-01, 1.52630028e-01, 6.24802784e-01,
        3.82853201e-01, 3.43649737e-01, 0.00000000e+00, 1.26776443e-02],
       [4.69002346e-03, 4.88852665e-03, 2.06334874e-03, 7.10104493e-03,
        1.32782588e-03, 1.34394866e-03, 4.96531744e-03, 1.96443352e-03,
        4.74779057e-03, 5.39854482e-03, 5.75249650e-03, 3.78043221e-03,
